season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2012,ARZ,FB,,35,Inactive,Anthony Sherman,Anthony,Sherman,1988-12-11,70,242,Connecticut,00-0028074,14135,e033ce15-9fc5-430b-90e2-90dfe52b21c1,24923,7560,6288,SherAn00,13418,973,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ue0kpbo7b9trtkeuhvjx",,17,REG,I01,Anthony,SHE644991,,,2011,2011,BLT,112
2012,ARZ,FS,,31,Active,Justin Bethel,Justin,Bethel,1990-06-17,72,190,Presbyterian,00-0029530,15089,f403d099-29d4-43cd-bf79-4aeeb8dc6cd3,25887,8306,7654,BethJu00,14469,1216,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ufj34cilucpu8ki71ukn",,17,REG,A01,Justin,BET201235,,,2012,2012,ARZ,50
2012,ARZ,FS,,25,Active,Kerry Rhodes,Kerry,Rhodes,1982-08-02,75,212,,00-0023557,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qc4ofipywnngkhltbjdn",,17,REG,A01,Kerry,RHO457261,,,2005,2005,ARZ,47
2012,ARZ,FS,,39,Active,James Sanders,James,Sanders,1983-11-11,70,210,,00-0023567,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qcljxdlmjn8tc0lm9x6z",,17,REG,A01,James,SAN342375,,,2005,2005,ARZ,26
2012,ARZ,G,,71,Active,Daryn Colledge,Daryn,Colledge,1982-02-11,76,308,,00-0024262,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/owjwrvhj4yhqeeucrxpg",,17,REG,A01,Daryn,COL385165,,,2006,2006,ARZ,233
2012,ARZ,G,,69,Inactive,Mike Gibson,Michael,Gibson,1985-11-18,75,298,,00-0026324,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lw7tgr92ozhcayrpiajz",,17,REG,I01,Mike,GIB698733,,,2008,2008,ARZ,95
2012,ARZ,G,,64,Active,Senio Kelemete,Senio,Kelemete,1990-05-10,76,301,Washington,00-0029546,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t9irjxooncg3zlidmyuk",,17,REG,A01,Senio,KEL019379,,,2012,2012,DAL,211
2012,ARZ,G,,68,Active,Adam Snyder,Adam,Snyder,1982-01-30,78,325,,00-0023529,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrv6eruox0fo5wwcnzwg",,17,REG,A01,Adam,SNY081787,,,2005,2005,,
2012,ARZ,ILB,,55,Active,Stewart Bradley,Stewart,Bradley,1983-11-02,76,258,,00-0025474,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yeumukdguu5tt7enfbmw",,17,REG,A01,Stewart,BRA243977,,,2007,2007,ARZ,184
2012,ARZ,ILB,,51,Active,Paris Lenon,Paris,Lenon,1977-11-26,74,240,,00-0019104,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pixcrjwdcubxdawxqjhx",,17,REG,A01,Paris,LEN394692,,,2000,2000,NYJ,123
2012,ARZ,ILB,,56,Active,Reggie Walker,Reginald,Walker,1986-12-15,72,244,,00-0026727,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uxcjg1fh6h3wwfl0esxi",,17,REG,A01,Reggie,WAL309457,,,2009,2009,,
2012,ARZ,ILB,,58,Active,Daryl Washington,Daryl,Washington,1986-10-09,74,230,Texas Christian,00-0027886,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/erlgkozi6mkabnv9tfka",,17,REG,A01,Daryl,WAS186798,,,2010,2010,,
2012,ARZ,K,,3,Active,Jay Feely,Thomas,Feely,1976-05-23,70,208,,00-0019770,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ncfkhjulzxlddszqfm2u",,17,REG,A01,Jay,FEE461435,,,2001,2001,PIT,170
2012,ARZ,LB,,59,Active,Zack Nash,Zackery,Nash,1989-09-23,76,260,,00-0029349,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d7qfwttcdopprk83vfkn",,17,REG,A01,Zack,NAS578470,,,2012,2012,ARZ,136
2012,ARZ,LS,,82,Active,Mike Leach,Mike,Leach,1976-10-18,74,235,William & Mary,00-0019435,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilrirkvxmxbeedplpjhm",,17,REG,A01,Mike,LEA091822,,,2000,2000,ARZ,221
2012,ARZ,NT,,79,Active,David Carter,David,Carter,1987-12-10,77,300,,00-0028122,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c4x0bbpovw9qtfeh4zzu",,17,REG,A01,David,CAR640974,,,2011,2011,ARZ,81
2012,ARZ,NT,,92,Active,Dan Williams,Dan,Williams,1987-06-01,75,327,Tennessee,00-0027877,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mcrlckkkrnvsp5l75lr5",,17,REG,A01,Dan,WIL206531,,,2010,2010,,
2012,ARZ,OLB,,94,Active,Sam Acho,Samuel,Acho,1988-09-06,75,257,Texas,00-0028041,14152,94cbc2c8-07e4-4779-851b-b657b46a7920,24890,7454,6255,AchoSa00,13400,969,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqoygt7fpqcakogjwk92",,17,REG,A01,Sam,ACH678651,,,2011,2011,ARZ,103
2012,ARZ,OLB,,54,Active,Quentin Groves,Quentin,Groves,1984-07-05,75,265,,00-0026192,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n2a4w2vxj5opnyibsopl",,17,REG,A01,Quentin,GRO760958,,,2008,2008,ARZ,151
2012,ARZ,P,,9,Active,Dave Zastudil,David,Zastudil,1978-10-26,75,220,,00-0021235,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h15ktbiagctphhbq4hp8",,17,REG,A01,Dave,ZAS622937,,,2002,2002,,
2012,ARZ,QB,,6,Active,Brian Hoyer,Brian,Hoyer,1985-10-13,74,215,Michigan State,00-0026625,12477,af4ba620-2f00-4b00-9111-7897f2b1cde8,9547,6140,5277,,8358,345,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u0xo8skri7jc8abzzdts",,17,REG,A01,Brian,HOY440791,,,2009,2009,ARZ,185
2012,ARZ,QB,,14,Active,Ryan Lindley,Ryan,Lindley,1989-06-22,76,230,San Diego State,00-0029531,14883,a432666c-9ffd-4094-9071-a9d49d0e20c1,25895,8068,7174,LindRy00,14482,1221,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hkcspynbhidpjfs3npao",,17,REG,A01,Ryan,LIN208832,,,2012,2012,ARZ,88
2012,ARZ,QB,,19,Inactive,John Skelton,John,Skelton,1988-03-17,78,244,,00-0027754,13458,20535436-10a4-46e2-9db1-afd6672dcd51,,6475,5678,SkelJo00,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g3hlqbn08gzx7cneob5i",,17,REG,I01,John,SKE601491,,,2010,2010,,
2012,ARZ,RB,,33,Active,William Powell,William,Powell,1988-03-09,69,207,,00-0028736,14432,20ac2bd5-d684-403f-9c1d-f2f94de67dd7,,8496,6939,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oddj8m8ttkd4njvmbugl",,17,REG,A01,William,POW572739,,,2011,2011,ARZ,131
2012,ARZ,RB,,29,Active,Alfonso Smith,Alfonso,Smith,1987-01-23,73,208,,00-0027346,13642,47fd7d9a-2726-43d8-be94-fd50d634292f,,6740,5877,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iekv37llp0u4uob0sby6",,17,REG,A01,Alfonso,SMI031319,,,2010,2010,,
2012,ARZ,RB,,36,Active,LaRod Stephens-Howling,LaRod,Stephens-Howling,1987-04-26,67,185,,00-0026956,12730,4e8927ad-8a0d-4057-a340-e433ccdac5c9,,6132,5164,StepLa00,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ohayv3pdgsxrtfig8bgm",,17,REG,A01,LaRod,STE477247,,,2009,2009,,
2012,ARZ,RB,,26,Active,Chris Wells,Christopher,Wells,1988-08-07,74,229,,00-0027007,12525,a0aec2bb-06e4-4a30-896d-01bee4dcce09,,5969,4954,WellCh00,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bewuca7lpfeutnexr7kq",,17,REG,A01,Chris,WEL350689,,,2009,2009,,
2012,ARZ,SS,,49,Active,Rashad Johnson,Julian,Johnson,1986-01-02,71,204,Alabama,00-0027067,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uhqzxihe7l5k8vsrjwsw",,17,REG,A01,Rashad,JOH590218,,,2009,2009,ARZ,112
2012,ARZ,SS,,24,Active,Adrian Wilson,Adrian,Wilson,1979-10-12,75,230,,00-0020505,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hggrkd7ycihzcysg0lfk",,17,REG,A01,Adrian,WIL647976,,,2001,2001,,
2012,ARZ,T,,74,Active,D'Anthony Batiste,D'Anthony,Batiste,1982-03-29,76,314,,00-0024483,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nl8wmbvi7fcekgjpewcq",,17,REG,A01,D'Anthony,BAT269680,,,2006,2006,PHI,87
2012,ARZ,T,,70,Active,Bobby Massie,Bobby,Massie,1989-08-01,78,316,Mississippi,00-0029528,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hfjtsmseahvvdllps7eg",,17,REG,A01,Bobby,MAS441786,,,2012,2012,NE,133
2012,ARZ,T,,67,Active,Pat McQuistan,Patrick,McQuistan,1983-04-30,78,317,,00-0024425,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zbpc1u66asth7ywcxyx1",,17,REG,A01,Pat,MCQ696612,,,2006,2006,ARZ,130
2012,ARZ,T,,76,Inactive,Nate Potter,Nathaniel,Potter,1988-05-16,77,295,,00-0029551,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zb8o5jkygx6wa0t2a3lz",,17,REG,I01,Nate,POT363378,,,2012,2012,ARZ,240
2012,ARZ,TE,,81,Active,Jim Dray,Jim,Dray,1986-12-31,77,255,Stanford,00-0027825,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p8pyujltnfdj3qnbh7yi",,17,REG,A01,Jim,DRA632509,,,2010,2010,ARZ,80
2012,ARZ,TE,,87,Active,Jeff King,Jeffreey,King,1983-02-19,75,260,,00-0024369,9741,0848ad7c-8553-4007-8e01-1f19c81deaba,,4899,3100,KingJe00,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qhwgsgrmhstkrrgxllij",,17,REG,A01,Jeff,KIN534235,,,2006,2006,NE,123
2012,ARZ,TE,,83,Active,Kory Sperry,Kory,Sperry,1985-04-10,77,265,,00-0026757,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uxsnumf1wopwkhujej5l",,17,REG,A01,Kory,SPE752333,,,2009,2009,,
2012,ARZ,WR,,17,Inactive,Laron Byrd,Laron,Byrd,1989-08-18,76,220,,00-0029343,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fhcnjlkx55mnjyavque7",,17,REG,I01,Laron,BYR472969,,,2012,2012,GB,47
2012,ARZ,WR,,85,Inactive,Early Doucet,Early,Doucet,1985-10-28,72,212,,00-0026221,11315,201064a4-7b4c-4f5c-9f08-f60c8244248b,,5621,4395,DoucEa00,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/egk4ozql2ba3cifswifo",,17,REG,I01,Early,DOU051723,,,2008,2008,ARZ,3
2012,ARZ,WR,,11,Active,Larry Fitzgerald,Larry,Fitzgerald,1983-08-31,75,218,Pittsburgh,00-0022921,5528,b6a61b38-5cfa-46eb-b1c5-b0255d7ebaf5,6762,3730,1724,FitzLa00,5571,223,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/giswjsemt4f7ppwxtqgp",,17,REG,A01,Larry,FIT437493,,,2004,2004,JAX,52
2012,ARZ,WR,,15,Active,Michael Floyd,Michael,Floyd,1989-11-27,75,225,Notre Dame,00-0029638,14908,471dbe81-54c4-4b52-8bd1-4933c9800e1f,25723,8054,7019,FloyMi00,14478,1219,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lisxjuyoo7hiux1ac4jb",,17,REG,A01,Michael,FLO764240,,,2012,2012,ARZ,69
2012,ARZ,WR,,12,Active,Andre Roberts,Andre,Roberts,1988-01-09,71,195,Citadel,00-0027691,13226,9691f874-be36-4529-a7eb-dde22ee4a848,24063,6506,5612,RobeAn00,11565,627,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",,17,REG,A01,Andre,ROB102317,,,2010,2010,ARZ,31
2012,ARZ,WR,,18,Active,Kerry Taylor,Kerry,Taylor,1989-02-20,72,200,,00-0028606,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s3ejhx4mvbyd2vtbwcuv",,17,REG,A01,Kerry,TAY482700,,,2011,2011,,
2012,ATL,C,,61,Active,Joe Hawley,Joseph,Hawley,1988-10-22,75,302,Nevada-Las Vegas,00-0027717,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/deoboccbllw3uer38kdn",,20,CON,A01,Joe,HAW653722,,,2010,2010,ATL,55
2012,ATL,C,,62,Active,Todd McClure,Todd,McClure,1977-02-16,73,296,,00-0010711,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ucenhyrtlxlz3upva3qr",,20,CON,A01,Todd,MCC451792,,,1999,1999,ATL,249
2012,ATL,CB,,29,Active,Dominique Franks,Dominique,Franks,1987-10-08,72,197,,00-0027735,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jegridlledy1424tybuc",,20,CON,A01,Dominique,FRA586643,,,2010,2010,ATL,138
2012,ATL,CB,,27,Active,Robert McClain,Robert,McClain,1988-07-22,69,195,Connecticut,00-0027840,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ow1utuzpcztztoownywj",,20,CON,A01,Robert,MCC340374,,,2010,2010,IND,36
2012,ATL,CB,,21,Active,Christopher Owens,Christopher,Owens,1986-12-01,69,180,San Jose State,00-0027062,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x1m2wabzgfmfq1vz0xrx",,20,CON,A01,Christopher,OWE276284,,,2009,2009,ATL,125
2012,ATL,CB,,23,Active,Dunta Robinson,Willie,Robinson,1982-04-11,70,183,,00-0022735,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bh9ixckmlkifgebzefui",,20,CON,A01,Dunta,ROB407958,,,2004,2004,ATL,19
2012,ATL,CB,,22,Active,Asante Samuel,Asante,Samuel,1981-01-06,70,185,,00-0021956,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cqaqh3xua1nk6qthkp9f",,20,CON,A01,Asante,SAM616410,,,2003,2003,,
2012,ATL,DE,,55,Active,John Abraham,John,Abraham,1978-05-06,76,263,,00-0019546,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xy04q7bt6hiatezp83t6",,20,CON,A01,John,ABR073003,,,2000,2000,NYJ,13
2012,ATL,DE,,71,Active,Kroy Biermann,Kroy,Biermann,1985-09-12,75,255,,00-0026294,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j4vigkl5andfafwsyanl",,20,CON,A01,Kroy,BIE712400,,,2008,2008,ATL,154
2012,ATL,DE,,96,Active,Jonathan Massaquoi,Jonathan,Massaquoi,1988-05-11,74,264,,00-0029617,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l2z8ykevdwcuodjbghzx",,20,CON,A01,Jonathan,MAS316324,,,2012,2012,ATL,90
2012,ATL,DE,,98,Active,Cliff Matthews,Cliff,Matthews,1989-08-05,76,268,,00-0028168,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c63cxila10oa0asma7o1",,20,CON,A01,Cliff,MAT000000,,,2011,2011,ATL,83
2012,ATL,DE,,90,Inactive,Lawrence Sidbury,Lawrence,Sidbury,1986-02-06,75,261,Richmond,00-0027090,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zofjb3lnqjzf2qwu04ne",,20,CON,I01,Lawrence,SID063890,,,2009,2009,,
2012,ATL,DT,,95,Active,Jonathan Babineaux,Jonathan,Babineaux,1981-10-12,74,300,Iowa,00-0023494,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfi3n3fnod61vk63r0u8",,20,CON,A01,Jonathan,BAB717191,,,2005,2005,ATL,59
2012,ATL,DT,,94,Active,Peria Jerry,Peria,Jerry,1984-08-23,74,295,,00-0027000,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z5mr231fxwu5ndx8eaxd",,20,CON,A01,Peria,JER500192,,,2009,2009,ATL,237
2012,ATL,DT,,91,Active,Corey Peters,Corey,Peters,1988-06-08,75,305,Kentucky,00-0027686,13292,a50e3085-370b-4fd2-b79a-28d3b9c5c1c7,24058,6682,5607,PeteCo00,11437,608,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zutvrtzwir9awk4zh7yn",,20,CON,A01,Corey,PET099667,,,2010,2010,DET,255
2012,ATL,DT,,92,Inactive,Travian Robertson,Travian,Robertson,1988-12-09,76,304,,00-0029430,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/udyesjmkia4eqsigskyv",,20,CON,I01,Travian,ROB360273,,,2012,2012,ATL,210
2012,ATL,DT,,99,Active,Vance Walker,Vance,Walker,1987-04-26,74,304,Georgia Tech,00-0026942,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ij5f7zatvmgccuciutl2",,20,CON,A01,Vance,WAL347391,,,2009,2009,,
2012,ATL,FB,,42,Active,Mike Cox,Michael,Cox,1985-07-11,72,252,,00-0026033,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/osx94fzv31qs3jrxajzd",,20,CON,A01,Mike,COX519112,,,2008,2008,ATL,84
2012,ATL,FS,,28,Active,Thomas DeCoud,Thomas,DeCoud,1985-03-19,74,192,,00-0026238,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r3zmkmd2dik9435jsrro",,20,CON,A01,Thomas,DEC677964,,,2008,2008,ATL,117
2012,ATL,FS,,26,Active,Charles Mitchell,Charles,Mitchell,1989-09-13,71,205,,00-0029423,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gjg48mrieqmwm0tvgzjw",,20,CON,A01,Charles,MIT153011,,,2012,2012,ATL,145
2012,ATL,G,,63,Active,Justin Blalock,Justin,Blalock,1983-12-20,76,326,,00-0025426,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kad4kyi9kdetr8neng4y",,20,CON,A01,Justin,BLA612525,,,2007,2007,ATL,39
2012,ATL,G,,69,Inactive,Harland Gunn,Harland,Gunn,1989-08-30,74,310,,00-0029005,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q8mlm7ejahrrnh0caytk",,20,CON,I01,Harland,GUN298716,,,2012,2012,ATL,98
2012,ATL,G,,79,Active,Mike Johnson,Michael,Johnson,1987-04-02,78,304,,00-0027699,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tvt7u41omt8csuyo4cyt",,20,CON,A01,Mike,JOH527177,,,2010,2010,CLV,106
2012,ATL,G,,66,Active,Peter Konz,Peter,Konz,1989-12-20,77,317,,00-0029411,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/woqcfdopeitrcq6bfxoi",,20,CON,A01,Peter,KON751046,,,2012,2012,ATL,55
2012,ATL,G,,68,Inactive,Phillipkeith Manley,Phillipkeith,Manley,1990-05-07,77,309,,00-0028866,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wcyjstqtcyvaph1ggjne",,20,CON,I01,Phillipkeith,MAN374727,,,2012,2012,ATL,109
2012,ATL,K,,3,Active,Matt Bryant,Steven,Bryant,1975-05-29,69,203,Baylor,00-0020578,4333,218d1644-603e-4da3-9ce1-48ce3927494f,6243,2832,1223,,3388,127,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",,20,CON,A01,Matt,BRY500226,,,2002,2002,CIN,98
2012,ATL,LS,,47,Active,Josh Harris,Josh,Harris,1989-04-27,73,224,Auburn,00-0028845,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ysmb6k3f2ahc83o0r9zd",,20,CON,A01,Josh,HAR000002,,,2012,2012,ATL,6
2012,ATL,MLB,,52,Active,Akeem Dent,Akeem,Dent,1987-09-27,73,239,Georgia,00-0028029,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rwnofhzzqstky9ay6zbp",,20,CON,A01,Akeem,DEN660497,,,2011,2011,ATL,91
2012,ATL,OLB,,51,Active,Robert James,Robert,James,1983-12-26,71,224,,00-0026278,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/im6wgkduz2rsotdwwfvy",,20,CON,A01,Robert,JAM491595,,,2008,2008,CAR,249
2012,ATL,OLB,,54,Active,Stephen Nicholas,Stephen,Nicholas,1983-05-01,75,236,,00-0025496,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u9xuxpl5o3touplue4ib",,20,CON,A01,Stephen,NIC133755,,,2007,2007,NE,120
2012,ATL,OLB,,53,Active,Mike Peterson,Mike,Peterson,1976-06-17,73,226,,00-0012871,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/thjhv1mqc4ofbiksz7es",,20,CON,A01,Mike,PET429989,,,1999,1999,SD,154
2012,ATL,OLB,,56,Active,Sean Weatherspoon,Franklin,Weatherspoon,1987-12-29,74,244,Missouri,00-0027871,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sijnwwbaybhvcyokvpup",,20,CON,A01,Sean,WEA447811,,,2010,2010,,
2012,ATL,P,,5,Active,Matt Bosher,Matt,Bosher,1987-10-18,72,208,Miami (Fla.),00-0028130,14073,947ba5a9-71de-4cc5-839a-884cfa49544b,24979,7562,6344,,13281,944,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/onuliab3wc9t56b9ghfg",,20,CON,A01,Matt,BOS219856,,,2011,2011,ATL,192
2012,ATL,QB,,4,Inactive,Dominique Davis,Dominique,Davis,1989-07-17,75,210,,00-0028863,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gdsdeixrmlrdstbxmhcb",,20,CON,I01,Dominique,WIL000005,,,2012,2012,KC,13
2012,ATL,QB,,12,Active,Luke McCown,Luke,McCown,1981-07-12,75,212,Louisiana Tech,00-0022864,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pj2lbdhplppzlywlzsbr",,20,CON,A01,Luke,MCC600925,,,2004,2004,HST,10
