season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2013,ARZ,DT,,90,Active,Darnell Dockett,Darnell,Dockett,1981-05-27,76,290,,00-0022930,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ymkwcdhxl0vvv5b51eaz",,17,REG,A01,Darnell,DOC428041,,,2004,2004,PHI,213
2013,ARZ,DT,,98,Active,Frostee Rucker,Frostee,Rucker,1983-09-14,75,280,USC,00-0024306,9677,36648f14-5fe5-40f3-ade1-ef53c8f93bdf,7840,5030,3036,RuckFr99,1214,42,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hqcc0pswncgp31c39ysy",,17,REG,A01,Frostee,RUC531571,,,2006,2006,ARZ,38
2013,ARZ,FS,,26,Active,Rashad Johnson,Julian,Johnson,1986-01-02,71,204,Alabama,00-0027067,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uhqzxihe7l5k8vsrjwsw",,17,REG,A01,Rashad,JOH590218,,,2009,2009,CIN,66
2013,ARZ,G,,71,Active,Daryn Colledge,Daryn,Colledge,1982-02-11,76,308,,00-0024262,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/owjwrvhj4yhqeeucrxpg",,17,REG,A01,Daryn,COL385165,,,2006,2006,ARZ,233
2013,ARZ,G,,74,Active,Paul Fanaika,Pauliasi,Fanaika,1986-04-09,77,327,Arizona State,00-0026943,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e3kiecfwtzjer8wtpzin",,17,REG,A01,Paul,FAN016656,,,2009,2009,PHI,184
2013,ARZ,G,,78,Active,Earl Watford,Earl,Watford,1990-06-24,75,300,James Madison,00-0030504,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/omvn7ragvrqppdz4x6dc",,17,REG,A01,Earl,WAT147534,,,2013,2013,,
2013,ARZ,ILB,,52,Active,Jasper Brinkley,Jasper,Brinkley,1985-07-12,73,252,,00-0027108,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hludx9z8ofha7moa4vkg",,17,REG,A01,Jasper,BRI423678,,,2009,2009,SD,27
2013,ARZ,ILB,,56,Active,Karlos Dansby,Karlos,Dansby,1981-11-03,76,250,Auburn,00-0022927,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lumuwuwq9kdemsw5uefz",,17,REG,A01,Karlos,DAN762622,,,2004,2004,ARZ,187
2013,ARZ,ILB,,51,Active,Kevin Minter,Kevin,Minter,1990-12-03,72,246,Louisiana State,00-0030382,15856,186014e2-3430-4510-867f-a7013daf0bb8,26668,8694,7826,MintKe00,15227,1577,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qsgubsbwrrmfoqtdyz5d",,17,REG,A01,Kevin,MIN670026,,,2013,2013,CIN,91
2013,ARZ,ILB,,58,Active,Daryl Washington,Daryl,Washington,1986-10-09,74,238,Texas Christian,00-0027886,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/erlgkozi6mkabnv9tfka",,17,REG,A01,Daryl,WAS186798,,,2010,2010,,
2013,ARZ,K,,4,Active,Jay Feely,Thomas,Feely,1976-05-23,70,208,,00-0019770,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ncfkhjulzxlddszqfm2u",,17,REG,A01,Jay,FEE461435,,,2001,2001,ARZ,69
2013,ARZ,LB,,59,Active,Marcus Benard,Marcus,Benard,1985-07-26,74,256,,00-0026742,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wrlav74iwh6c6m1hdymw",,17,REG,A01,Marcus,BEN002075,,,2009,2009,MIN,150
2013,ARZ,LS,,82,Active,Mike Leach,Mike,Leach,1976-10-18,74,235,William & Mary,00-0019435,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilrirkvxmxbeedplpjhm",,17,REG,A01,Mike,LEA091822,,,2000,2000,CIN,1
2013,ARZ,NT,,66,Active,Alameda Ta'amu,Alameda,Ta'amu,1990-08-23,75,348,,00-0029138,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ccft6t4wnsc4uk3xxkfb",,17,REG,A01,Alameda,TAA403291,,,2012,2012,,
2013,ARZ,NT,,92,Active,Dan Williams,Dan,Williams,1987-06-01,75,314,Tennessee,00-0027877,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mcrlckkkrnvsp5l75lr5",,17,REG,A01,Dan,WIL206531,,,2010,2010,,
2013,ARZ,OLB,,55,Active,John Abraham,John,Abraham,1978-05-06,76,263,,00-0019546,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xy04q7bt6hiatezp83t6",,17,REG,A01,John,ABR073003,,,2000,2000,NYJ,13
2013,ARZ,OLB,,50,Inactive,Dontay Moch,Dontay,Moch,1988-07-19,74,255,,00-0028004,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cv8xxfgljwbzrwrxib2j",,17,REG,I01,Dontay,MOC188520,,,2011,2011,OAK,71
2013,ARZ,OLB,,91,Active,Matt Shaughnessy,Matthew,Shaughnessy,1986-09-23,77,285,,00-0027045,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sm9msci2rvue4oaw0nip",,17,REG,A01,Matt,SHA517783,,,2009,2009,HST,66
2013,ARZ,P,,9,Active,Dave Zastudil,David,Zastudil,1978-10-26,75,220,,00-0021235,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h15ktbiagctphhbq4hp8",,17,REG,A01,Dave,ZAS622937,,,2002,2002,,
2013,ARZ,QB,,14,Inactive,Ryan Lindley,Ryan,Lindley,1989-06-22,75,232,San Diego State,00-0029531,14883,a432666c-9ffd-4094-9071-a9d49d0e20c1,25895,8068,7174,LindRy00,14482,1221,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hkcspynbhidpjfs3npao",,17,REG,I01,Ryan,LIN208832,,,2012,2012,ARZ,5
2013,ARZ,QB,,3,Active,Carson Palmer,Carson,Palmer,1979-12-27,77,235,USC,00-0021429,4459,57ad34b3-f60d-4b2d-9e01-3cb5a9451c37,6337,3014,1317,PalmCa00,2428,91,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/belgna3tokxga0gjjmwk",,17,REG,A01,Carson,PAL249055,,,2003,2003,DET,43
2013,ARZ,QB,,5,Active,Drew Stanton,Drew,Stanton,1984-05-07,75,243,Michigan State,00-0025430,10487,22fb2b54-4936-4e8a-a48d-62096c0c9bb1,8297,5251,3659,StanDr00,4737,181,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/di5hc0mwbomreqx7ojbu",,17,REG,A01,Drew,STA482517,,,2007,2007,,
2013,ARZ,RB,,38,Active,Andre Ellington,Andre,Ellington,1989-02-03,69,199,Clemson,00-0030287,15893,1ce7bca8-68f0-47ba-9484-5baf57dd75e8,26810,8757,7968,ElliAn00,15224,1575,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/seb6k3tjdcgi8tqmzt2z",,17,REG,A01,Andre,ELL164917,,,2013,2013,ARZ,13
2013,ARZ,RB,,28,Active,Rashard Mendenhall,Rashard,Mendenhall,1987-06-19,70,225,,00-0026163,11257,ba294ab5-616a-4c26-8e9a-bc09d3680610,,5585,4337,MendRa00,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hkk7loy0zbc6crlhkbmq",,17,REG,A01,Rashard,MEN393702,,,2008,2008,ARZ,88
2013,ARZ,RB,,29,Active,Alfonso Smith,Alfonso,Smith,1987-01-23,73,209,,00-0027346,13642,47fd7d9a-2726-43d8-be94-fd50d634292f,,6740,5877,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iekv37llp0u4uob0sby6",,17,REG,A01,Alfonso,SMI031319,,,2010,2010,BLT,112
2013,ARZ,RB,,30,Active,Stepfan Taylor,Stepfan,Taylor,1991-06-09,69,216,Stanford,00-0030282,15981,01547e57-de64-4860-a521-525509dacf5b,26763,8759,7922,TaylSt00,15230,1579,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lmm9nz05jrntbpuaveqc",,17,REG,A01,Stepfan,TAY700784,,,2013,2013,,
2013,ARZ,RB,,34,Inactive,Ryan Williams,Ryan,Williams,1990-04-09,69,207,,00-0027976,14051,68b5fdb2-e0e1-48aa-96a3-18a85c393a09,24825,7240,6190,WillRy00,13425,974,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v25p2d6hh2oufnwcsza9",,17,REG,I01,Ryan,WIL000004,,,2011,2011,,
2013,ARZ,SS,,37,Active,Yeremiah Bell,Yeremiah,Bell,1978-03-03,72,205,,00-0022067,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uk8wo2xcdwjkjdxvz2cg",,17,REG,A01,Yeremiah,BEL639186,,,2003,2003,ARZ,177
2013,ARZ,SS,,22,Active,Tony Jefferson,Tony,Jefferson,1992-01-27,71,212,Oklahoma,00-0030294,16195,7690ab6a-2ae0-4449-abd5-74ec54403f2e,27081,8688,8361,,15516,1686,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/id2riwyadfiwpyqhwb4g",,17,REG,A01,Tony,JEF423538,,,2013,2013,ARZ,45
2013,ARZ,SS,,27,Inactive,Curtis Taylor,Curtis,Taylor,1985-07-13,74,212,,00-0026501,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6dwjwxxbmpryxm4lyol",,17,REG,I01,Curtis,TAY137718,,,2009,2009,,
2013,ARZ,T,,70,Active,Bobby Massie,Bobby,Massie,1989-08-01,78,316,Mississippi,00-0029528,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hfjtsmseahvvdllps7eg",,17,REG,A01,Bobby,MAS441786,,,2012,2012,ARZ,221
2013,ARZ,T,,76,Inactive,Nate Potter,Nathaniel,Potter,1988-05-16,77,295,,00-0029551,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zb8o5jkygx6wa0t2a3lz",,17,REG,I01,Nate,POT363378,,,2012,2012,ARZ,140
2013,ARZ,T,,79,Active,Bradley Sowell,Bradley,Sowell,1989-06-06,79,315,Mississippi,00-0029091,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ep1lqjgiwemsr9eenajg",,17,REG,A01,Bradley,SOW244611,,,2012,2012,,
2013,ARZ,T,,73,Active,Eric Winston,Eric,Winston,1983-11-17,79,302,Miami (Fla.),00-0024281,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bfo3hdai7trjljzdmdn3",,17,REG,A01,Eric,WIN622404,,,2006,2006,,
2013,ARZ,TE,,86,Active,Jake Ballard,Jacob,Ballard,1987-12-21,78,275,,00-0027259,13530,9e183e60-3199-4cd0-bd8a-21bc2bf582c4,,6834,5822,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pqwrskwkqbzzkf33gxvr",,17,REG,A01,Jake,BAL649420,,,2010,2010,MIA,213
2013,ARZ,TE,,81,Active,Jim Dray,Jim,Dray,1986-12-31,77,255,Stanford,00-0027825,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p8pyujltnfdj3qnbh7yi",,17,REG,A01,Jim,DRA632509,,,2010,2010,ARZ,3
2013,ARZ,TE,,84,Active,Rob Housler,Robert,Housler,1988-03-17,77,250,Florida Atlantic,00-0028007,14009,76b51e0a-be98-4a8a-8ac3-dc5e829e1ae9,24856,7422,6221,,13406,971,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lnu7z4mvnadgcnppqbxz",,17,REG,A01,Rob,HOU358294,,,2011,2011,ARZ,69
2013,ARZ,TE,,83,Inactive,Kory Sperry,Kory,Sperry,1985-04-10,77,265,,00-0026757,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uxsnumf1wopwkhujej5l",,17,REG,I01,Kory,SPE752333,,,2009,2009,,
2013,ARZ,WR,,13,Active,Jaron Brown,Jaron,Brown,1990-01-08,74,205,Clemson,00-0030300,16172,51952c7b-11c5-4229-baf9-08d4694cc2ad,27074,9046,8128,,15509,1684,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y41u4egwigms9rg2p3ln",,17,REG,A01,Jaron,BRO486303,,,2013,2013,GB,47
2013,ARZ,WR,,11,Active,Larry Fitzgerald,Larry,Fitzgerald,1983-08-31,75,218,Pittsburgh,00-0022921,5528,b6a61b38-5cfa-46eb-b1c5-b0255d7ebaf5,6762,3730,1724,FitzLa00,5571,223,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/giswjsemt4f7ppwxtqgp",,17,REG,A01,Larry,FIT437493,,,2004,2004,ARZ,95
2013,ARZ,WR,,15,Active,Michael Floyd,Michael,Floyd,1989-11-27,74,220,Notre Dame,00-0029638,14908,471dbe81-54c4-4b52-8bd1-4933c9800e1f,25723,8054,7019,FloyMi00,14478,1219,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lisxjuyoo7hiux1ac4jb",,17,REG,A01,Michael,FLO764240,,,2012,2012,ARZ,185
2013,ARZ,WR,,10,Active,Brittan Golden,Brittan,Golden,1988-07-20,71,186,West Texas A&M,00-0029336,15564,5d0270d1-8172-4403-a2b3-69055d0bcbb1,25970,8260,7481,,15725,1743,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ccqjg5sjhxmgmsvraig5",,17,REG,A01,Brittan,GOL049597,,,2012,2012,ARZ,112
2013,ARZ,WR,,12,Active,Andre Roberts,Andre,Roberts,1988-01-09,71,195,Citadel,00-0027691,13226,9691f874-be36-4529-a7eb-dde22ee4a848,24063,6506,5612,RobeAn00,11565,627,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",,17,REG,A01,Andre,ROB102317,,,2010,2010,ARZ,116
2013,ATL,C,,61,Active,Joe Hawley,Joseph,Hawley,1988-10-22,75,302,Nevada-Las Vegas,00-0027717,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/deoboccbllw3uer38kdn",,17,REG,A01,Joe,HAW653722,,,2010,2010,ATL,230
2013,ATL,C,,66,Active,Peter Konz,Peter,Konz,1989-12-20,77,317,,00-0029411,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/woqcfdopeitrcq6bfxoi",,17,REG,A01,Peter,KON751046,,,2012,2012,ATL,156
2013,ATL,CB,,23,Active,Robert Alford,Robert,Alford,1988-11-01,70,186,Southeastern Louisiana,00-0030528,15817,4f5ca039-21f3-4045-9c2e-c0b4d5d564c5,26683,8645,7841,AlfoRo00,15177,1540,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbev0tvoeyqqhatigwgp",,17,REG,A01,Robert,ALF657259,,,2013,2013,ATL,60
2013,ATL,CB,,24,Active,Dominique Franks,Dominique,Franks,1987-10-08,72,197,,00-0027735,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jegridlledy1424tybuc",,17,REG,A01,Dominique,FRA586643,,,2010,2010,ATL,243
2013,ATL,CB,,27,Active,Robert McClain,Robert,McClain,1988-07-22,69,195,Connecticut,00-0027840,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ow1utuzpcztztoownywj",,17,REG,A01,Robert,MCC340374,,,2010,2010,NE,120
2013,ATL,CB,,22,Active,Asante Samuel,Asante,Samuel,1981-01-06,70,185,,00-0021956,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cqaqh3xua1nk6qthkp9f",,17,REG,A01,Asante,SAM616410,,,2003,2003,,
2013,ATL,CB,,21,Active,Desmond Trufant,Desmond,Trufant,1990-09-10,72,190,Washington,00-0030562,15812,f14e6b34-3c77-44e7-bc9c-6c691d3fe46b,26645,8641,7803,TrufDe00,15183,1545,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zduxwgxqrjxriigt0it6",,17,REG,A01,Desmond,TRU381665,,,2013,2013,,
2013,ATL,DB,,29,Inactive,Sean Baker,Sean,Baker,1988-11-06,73,209,,00-0029177,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/szajfogqvgrdo4nizodk",,17,REG,I01,Sean,BAK600332,,,2012,2012,ATL,154
2013,ATL,DE,,93,Active,Malliciah Goodman,Malliciah,Goodman,1990-01-04,76,276,Clemson,00-0030424,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fwwjj9imd5w51tgikhrv",,17,REG,A01,Malliciah,GOO462374,,,2013,2013,ATL,55
2013,ATL,DE,,90,Active,Stansly Maponga,Stansly,Maponga,1991-03-05,74,265,Texas Christian,00-0030425,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wkm7acdzoekbkaaz5nlw",,17,REG,A01,Stansly,MAP697687,,,2013,2013,ATL,249
2013,ATL,DE,,96,Active,Jonathan Massaquoi,Jonathan,Massaquoi,1988-05-11,74,264,,00-0029617,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l2z8ykevdwcuodjbghzx",,17,REG,A01,Jonathan,MAS316324,,,2012,2012,ATL,145
2013,ATL,DE,,98,Active,Cliff Matthews,Cliff,Matthews,1989-08-05,76,268,,00-0028168,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c63cxila10oa0asma7o1",,17,REG,A01,Cliff,MAT000000,,,2011,2011,ATL,3
2013,ATL,DE,,50,Active,Osi Umenyiora,Osi,Umenyiora,1981-11-16,75,255,,00-0021977,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okxeyp4lz63csaq0i6hl",,17,REG,A01,Osi,UME444955,,,2003,2003,,
2013,ATL,DT,,95,Active,Jonathan Babineaux,Jonathan,Babineaux,1981-10-12,74,300,Iowa,00-0023494,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfi3n3fnod61vk63r0u8",,17,REG,A01,Jonathan,BAB717191,,,2005,2005,ATL,59
2013,ATL,DT,,94,Active,Peria Jerry,Peria,Jerry,1984-08-23,74,295,,00-0027000,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z5mr231fxwu5ndx8eaxd",,17,REG,A01,Peria,JER500192,,,2009,2009,ATL,109
2013,ATL,DT,,67,Inactive,Adam Replogle,Adam,Replogle,1990-10-10,75,294,,00-0029781,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sdcpq7aou37jzc45p1sf",,17,REG,I01,Adam,REP456819,,,2013,2013,ATL,22
2013,ATL,DT,,92,Active,Travian Robertson,Travian,Robertson,1988-12-09,76,304,,00-0029430,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/udyesjmkia4eqsigskyv",,17,REG,A01,Travian,ROB360273,,,2012,2012,ATL,19
2013,ATL,FS,,28,Active,Thomas DeCoud,Thomas,DeCoud,1985-03-19,74,192,,00-0026238,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r3zmkmd2dik9435jsrro",,17,REG,A01,Thomas,DEC677964,,,2008,2008,ATL,127
2013,ATL,FS,,36,Active,Kemal Ishmael,Kemal,Ishmael,1991-05-06,71,206,Central Florida,00-0030427,16008,e4039abe-35b3-4b78-9752-e714ef01cecd,26866,8940,8026,IshmKe00,15179,1542,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ifdrckmsuvqmajq2slwc",,17,REG,A01,Kemal,ISH415291,,,2013,2013,ATL,55
2013,ATL,G,,63,Active,Justin Blalock,Justin,Blalock,1983-12-20,76,326,,00-0025426,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kad4kyi9kdetr8neng4y",,17,REG,A01,Justin,BLA612525,,,2007,2007,PHI,220
2013,ATL,G,,69,Active,Harland Gunn,Harland,Gunn,1989-08-30,74,310,,00-0029005,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q8mlm7ejahrrnh0caytk",,17,REG,A01,Harland,GUN298716,,,2012,2012,ATL,153
2013,ATL,G,,75,Inactive,Garrett Reynolds,Garrett,Reynolds,1987-07-01,79,310,,00-0027110,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/niuxl9vymbhglbnwzpwu",,17,REG,I01,Garrett,REY219856,,,2009,2009,NYG,56
2013,ATL,K,,3,Active,Matt Bryant,Steven,Bryant,1975-05-29,69,203,Baylor,00-0020578,4333,218d1644-603e-4da3-9ce1-48ce3927494f,6243,2832,1223,,3388,127,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",,17,REG,A01,Matt,BRY500226,,,2002,2002,ATL,98
2013,ATL,LS,,47,Active,Josh Harris,Josh,Harris,1989-04-27,73,224,Auburn,00-0028845,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ysmb6k3f2ahc83o0r9zd",,17,REG,A01,Josh,HAR000002,,,2012,2012,ATL,164
2013,ATL,MLB,,52,Active,Akeem Dent,Akeem,Dent,1987-09-27,73,239,Georgia,00-0028029,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rwnofhzzqstky9ay6zbp",,17,REG,A01,Akeem,DEN660497,,,2011,2011,ATL,117
2013,ATL,MLB,,55,Active,Paul Worrilow,Paul,Worrilow,1990-05-01,72,230,Delaware,00-0029792,16243,fe1eeca3-7ad7-4bc2-9c55-b5662818642c,27040,9044,8141,,15176,1539,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ifobdyeywpxyp7ydr52y",,17,REG,A01,Paul,WOR678863,,,2013,2013,,
2013,ATL,OLB,,59,Active,Joplo Bartu,Joplo,Bartu,1989-10-03,74,230,,00-0029770,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zikv8irr3zqhsotvzz0k",,17,REG,A01,Joplo,BAR806381,,,2013,2013,ATL,39
2013,ATL,OLB,,53,Active,Omar Gaither,Omar,Gaither,1984-03-18,74,235,,00-0024382,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zkdadpjlknpv7oqh4wuu",,17,REG,A01,Omar,GAI790692,,,2006,2006,SL,24
2013,ATL,OLB,,54,Active,Stephen Nicholas,Stephen,Nicholas,1983-05-01,75,236,,00-0025496,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u9xuxpl5o3touplue4ib",,17,REG,A01,Stephen,NIC133755,,,2007,2007,TB,59
2013,ATL,OLB,,56,Inactive,Sean Weatherspoon,Franklin,Weatherspoon,1987-12-29,74,244,Missouri,00-0027871,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sijnwwbaybhvcyokvpup",,17,REG,I01,Sean,WEA447811,,,2010,2010,,
2013,ATL,P,,5,Active,Matt Bosher,Matt,Bosher,1987-10-18,72,208,Miami (Fla.),00-0028130,14073,947ba5a9-71de-4cc5-839a-884cfa49544b,24979,7562,6344,,13281,944,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/onuliab3wc9t56b9ghfg",,17,REG,A01,Matt,BOS219856,,,2011,2011,CIN,98
2013,ATL,QB,,4,Active,Dominique Davis,Dominique,Davis,1989-07-17,75,210,,00-0028863,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gdsdeixrmlrdstbxmhcb",,17,REG,A01,Dominique,WIL000005,,,2012,2012,KC,13
