season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2009,ATL,C,,66,Active,Brett Romberg,Brett,Romberg,1979-10-10,74,293,,00-0021464,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a0uxlbctiibugptuztth",,17,REG,A01,Brett,ROM401787,,,2003,2003,ATL,232
2009,ATL,CB,,20,Active,Brent Grimes,Brent,Grimes,1983-07-19,70,181,Shippensburg,00-0024183,10913,7979b613-6dbf-4534-8166-6430433c1ec3,8607,5848,3589,,6078,242,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jdlknyziigmhmkkyihrm",,17,REG,A01,Brent,GRI674817,,,2006,2006,ATL,29
2009,ATL,CB,,24,Active,Tye Hill,John,Hill,1982-06-03,70,185,,00-0024230,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/caobq3htrmnmuokkyvxp",,17,REG,A01,Tye,HIL632171,,,2006,2006,ATL,237
2009,ATL,CB,,22,Active,Chevis Jackson,Chevis,Jackson,1985-12-11,71,193,,00-0026208,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a7yrg8stmkwk0uqfii9g",,17,REG,A01,Chevis,JAC082402,,,2008,2008,BLT,134
2009,ATL,CB,,21,Active,Christopher Owens,Christopher,Owens,1986-12-01,69,179,San Jose State,00-0027062,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x1m2wabzgfmfq1vz0xrx",,17,REG,A01,Christopher,OWE276284,,,2009,2009,KC,187
2009,ATL,DB,,42,Active,Eric Brock,Eric,Brock,1985-04-04,72,204,,00-0026447,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q589hprhwt1ekm9zgrpt",,17,REG,A01,Eric,BRO024800,,,2008,2008,NYJ,143
2009,ATL,DE,,55,Active,John Abraham,John,Abraham,1978-05-06,76,263,,00-0019546,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xy04q7bt6hiatezp83t6",,17,REG,A01,John,ABR073003,,,2000,2000,NYJ,13
2009,ATL,DE,,98,Inactive,Jamaal Anderson,Jamaal,Anderson,1986-02-06,78,289,,00-0025395,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nvwgzkpucehrxk4nal9t",,17,REG,I01,Jamaal,AND289942,,,2007,2007,ATL,8
2009,ATL,DE,,71,Active,Kroy Biermann,Kroy,Biermann,1985-09-12,75,260,,00-0026294,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j4vigkl5andfafwsyanl",,17,REG,A01,Kroy,BIE712400,,,2008,2008,ATL,39
2009,ATL,DE,,92,Active,Chauncey Davis,Chauncey,Davis,1983-01-27,74,262,,00-0023562,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rbdqxqqc7fltydtnvcxx",,17,REG,A01,Chauncey,DAV232877,,,2005,2005,KC,13
2009,ATL,DE,,90,Active,Lawrence Sidbury,Lawrence,Sidbury,1986-02-06,75,265,Richmond,00-0027090,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zofjb3lnqjzf2qwu04ne",,17,REG,A01,Lawrence,SID063890,,,2009,2009,,
2009,ATL,DT,,95,Active,Jonathan Babineaux,Jonathan,Babineaux,1981-10-12,74,296,Iowa,00-0023494,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfi3n3fnod61vk63r0u8",,17,REG,A01,Jonathan,BAB717191,,,2005,2005,ATL,59
2009,ATL,DT,,97,Active,Trey Lewis,Trey,Lewis,1985-05-23,75,316,,00-0025572,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nqoir9hkqoeb6txi0fbg",,17,REG,A01,Trey,LEW749796,,,2007,2007,SD,103
2009,ATL,DT,,99,Active,Vance Walker,Vance,Walker,1987-04-26,74,307,Georgia Tech,00-0026942,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ij5f7zatvmgccuciutl2",,17,REG,A01,Vance,WAL347391,,,2009,2009,,
2009,ATL,FB,,34,Active,Ovie Mughelli,Ovie,Mughelli,1980-06-10,73,252,,00-0022143,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l7pa6jzidcukztqfhcq2",,17,REG,A01,Ovie,MUG436055,,,2003,2003,ATL,156
2009,ATL,FS,,28,Active,Thomas DeCoud,Thomas,DeCoud,1985-03-19,72,193,,00-0026238,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r3zmkmd2dik9435jsrro",,17,REG,A01,Thomas,DEC677964,,,2008,2008,PIT,166
2009,ATL,FS,,38,Inactive,Charlie Peprah,Charlie,Peprah,1983-02-24,71,202,,00-0024372,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bja27yph8ss7oxlic4hy",,17,REG,I01,Charlie,PEP501844,,,2006,2006,SD,154
2009,ATL,G,,63,Active,Justin Blalock,Justin,Blalock,1983-12-20,76,329,,00-0025426,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kad4kyi9kdetr8neng4y",,17,REG,A01,Justin,BLA612525,,,2007,2007,CHI,78
2009,ATL,G,,76,Active,Quinn Ojinnaka,Quinn,Ojinnaka,1984-04-23,77,299,,00-0024353,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rwc02xo99whhhlra9zos",,17,REG,A01,Quinn,OJI444955,,,2006,2006,ATL,244
2009,ATL,K,,3,Active,Matt Bryant,Steven,Bryant,1975-05-29,69,200,Baylor,00-0020578,4333,218d1644-603e-4da3-9ce1-48ce3927494f,6243,2832,1223,,3388,127,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",,17,REG,A01,Matt,BRY500226,,,2002,2002,NYJ,143
2009,ATL,K,,6,Inactive,Steven Hauschka,Steven,Hauschka,1985-06-29,76,210,North Carolina State,00-0025944,11923,40cda44b-2ee3-4ad1-834e-995e30db84d4,9066,5935,4655,,12594,775,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",,17,REG,I01,Steven,HAU342462,,,2008,2008,ATL,185
2009,ATL,LB,,45,Active,Robert James,Robert,James,1983-12-26,71,235,,00-0026278,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/im6wgkduz2rsotdwwfvy",,17,REG,A01,Robert,JAM491595,,,2008,2008,ATL,109
2009,ATL,LS,,82,Active,Joe Zelenka,Joseph,Zelenka,1976-03-09,75,260,,00-0018486,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eey3sqhrm9djk0ai7xij",,17,REG,A01,Joe,ZEL428040,,,1999,1999,,
2009,ATL,MLB,,50,Active,Curtis Lofton,Curtis,Lofton,1986-06-09,72,242,Oklahoma,00-0026177,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x89zexlowjdyakobsw0f",,17,REG,A01,Curtis,LOF267017,,,2008,2008,NYG,158
2009,ATL,NT,,93,Inactive,Thomas Johnson,Thomas,Johnson,1981-06-24,74,304,,00-0023195,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yi4gqr2kf79gqbox7ria",,17,REG,I01,Thomas,JOH679676,,,2005,2005,ATL,139
2009,ATL,OLB,,59,Active,Spencer Adkins,Spencer,Adkins,1987-05-16,71,242,,00-0027123,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cuwqikwyf7umcnynnjuf",,17,REG,A01,Spencer,ADK695150,,,2009,2009,ATL,176
2009,ATL,OLB,,54,Active,Stephen Nicholas,Stephen,Nicholas,1983-05-01,75,230,,00-0025496,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u9xuxpl5o3touplue4ib",,17,REG,A01,Stephen,NIC133755,,,2007,2007,ATL,3
2009,ATL,OLB,,53,Active,Mike Peterson,Mike,Peterson,1976-06-17,73,233,,00-0012871,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/thjhv1mqc4ofbiksz7es",,17,REG,A01,Mike,PET429989,,,1999,1999,ATL,210
2009,ATL,OLB,,52,Active,Coy Wire,Coy,Wire,1978-11-07,72,225,,00-0021222,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uplelhhthzzfs7vb7qeq",,17,REG,A01,Coy,WIR311468,,,2002,2002,,
2009,ATL,P,,9,Active,Michael Koenen,Michael,Koenen,1982-07-13,71,198,,00-0023234,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hu8j84jf4ytn55rny2w0",,17,REG,A01,Michael,KOE461116,,,2005,2005,ATL,90
2009,ATL,QB,,8,Active,Chris Redman,Chris,Redman,1977-07-07,75,229,,00-0019709,2206,33127677-e54e-47b2-9fe0-e9c7cfe3fd8c,,1322,635,RedmCh00,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/slil2r5ubipg0eu3l3ae",,17,REG,A01,Chris,RED501201,,,2000,2000,MIN,105
2009,ATL,QB,,2,Active,Matt Ryan,Matthew,Ryan,1985-05-17,76,213,Boston College,00-0026143,11237,7e648a0b-fdc8-4661-a587-5826f2cac11b,8780,5610,4317,RyanMa00,732,24,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",,17,REG,A01,Matt,RYA238179,,,2008,2008,,
2009,ATL,QB,,4,Inactive/3rd QB,John Parker Wilson,John,Wilson,1985-10-17,74,218,,00-0026505,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wehosdqmgramlgbhnlos",,17,REG,I02,John Parker,WIL729398,,,2009,2009,,
2009,ATL,RB,,36,Inactive,Verron Haynes,Verron,Haynes,1979-02-17,69,222,,00-0021279,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fqosaco2or1em2lxslqk",,17,REG,I01,Verron,HAY741562,,,2002,2002,ATL,37
2009,ATL,RB,,32,Active,Jerious Norwood,Jerious,Norwood,1983-07-29,71,209,,00-0024294,9665,44f7aa7d-931a-40d6-a2dc-7b798570e11a,,4840,3024,NorwJe00,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qw084awtby41mgiyoabo",,17,REG,A01,Jerious,NOR780922,,,2006,2006,ATL,125
